"Fotografin","Architekt, Künstler","Bezeichnung Gebäude/Ort","Ortsangabe, Straßenangabe","Systematik","Besitz","Dateiname","Anzahl Kontaktabzüge je Karteikarte","Datum der Inventarisierung","Creditline","Motiv Inhalt","Entstehungsjahr","original_filename","flickr_id","url_t","url_s","url_sq","url_m","url_o","pathalias","title","Breitengrad","Längengrad","Radius "
"Gisela Dutschmann (*1933)","Georg Wenzeslaus von Knobelsdorff, Urheber/in (1699 - 1753)
Johann Boumann, Autor (Amsterdam 1706 - 1776 Berlin)
Richard Paulick, Urheber/in (Roßlau/Elbe 1903 - 1979 Berlin/DDR)
 ","Staatsoper","Berlin, Mitte, Unter den Linden/Bebelplatz","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158496.jpg",6,"10/18/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbauten nach Rekonstruktion
Staatsoper (Architekt: Georg Wenzeslaus von Knobelsdorff, Wiederaufbau und Erweiterung: Richard Paulick)
Theater
Barock
Nationale Traditionen
Parkplatz
PKWs
St. Hedwigskirche, erbaut seit 1747 nach Entwurf von Georg Wenzeslaus von Knobelsdorff durch Johann Boumann 
Kirche
Kathedrale des katholischen Bistums Berlin
Draufsicht von der Humboldt-Universität
Grünflächen
Im Hintergrund Außenministerium",1970,"158496.jpg",13561235254,"https://farm8.staticflickr.com/7418/13561235254_fe90b164c2_t.jpg","https://farm8.staticflickr.com/7418/13561235254_fe90b164c2_m.jpg","https://farm8.staticflickr.com/7418/13561235254_fe90b164c2_s.jpg","https://farm8.staticflickr.com/7418/13561235254_fe90b164c2.jpg","https://farm8.staticflickr.com/7418/13561235254_1cf3276b69_o.jpg","okfde",158496,"52.516781","13.394694",25
"Gisela Dutschmann (*1933)","Georg Wenzeslaus von Knobelsdorff, Urheber/in (1699 - 1753)
Johann Boumann, Autor (Amsterdam 1706 - 1776 Berlin)
Richard Paulick, Urheber/in (Roßlau/Elbe 1903 - 1979 Berlin/DDR)
 ","Staatsoper","Berlin, Mitte, Unter den Linden/Bebelplatz","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158534.jpg",3,"10/20/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbauten nach Rekonstruktion
Staatsoper (Architekt: Georg Wenzeslaus von Knobelsdorff, Wiederaufbau und Erweiterung: Richard Paulick)
Theater
Barock
Nationale Traditionen
Parkplatz
PKWs
St. Hedwigskirche, erbaut seit 1747 nach Entwurf von Georg Wenzeslaus von Knobelsdorff durch Johann Boumann 
Kirche
Kathedrale des katholischen Bistums Berlin
Draufsicht von der Humboldt-Universität
Grünflächen",1962,"158534.jpg",13560941113,"https://farm4.staticflickr.com/3709/13560941113_fbabf4f20f_t.jpg","https://farm4.staticflickr.com/3709/13560941113_fbabf4f20f_m.jpg","https://farm4.staticflickr.com/3709/13560941113_fbabf4f20f_s.jpg","https://farm4.staticflickr.com/3709/13560941113_fbabf4f20f.jpg","https://farm4.staticflickr.com/3709/13560941113_92d645a861_o.jpg","okfde",158534,"52.516781","13.394694",25
"Gisela Dutschmann (*1933)","Georg Wenzeslaus von Knobelsdorff, Urheber/in (1699 - 1753)
Richard Paulick (Roßlau/Elbe 1903 - 1979 Berlin/DDR)
Richard Paulick, Urheber/in (Roßlau/Elbe 1903 - 1979 Berlin/DDR)
Johann Boumann, Autor (Amsterdam 1706 - 1776 Berlin)
","Staatsoper","Berlin, Mitte, Unter den Linden/Bebelplatz","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158536.jpg",3,"10/20/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbauten nach Rekonstruktion
Staatsoper (Architekt: Georg Wenzeslaus von Knobelsdorff, Wiederaufbau und Erweiterung: Richard Paulick)
Theater
Barock
Nationale Traditionen
Parkplatz
PKWs
St. Hedwigskirche, erbaut seit 1747 nach Entwurf von Georg Wenzeslaus von Knobelsdorff durch Johann Boumann 
Kirche
Kathedrale des katholischen Bistums Berlin
Lautsprechersäule
Passanten
Straßenlaterne
In Hintergrund Turmdrehekräne",1965,"158536.jpg",13561222574,"https://farm4.staticflickr.com/3715/13561222574_2e17d6410b_t.jpg","https://farm4.staticflickr.com/3715/13561222574_2e17d6410b_m.jpg","https://farm4.staticflickr.com/3715/13561222574_2e17d6410b_s.jpg","https://farm4.staticflickr.com/3715/13561222574_2e17d6410b.jpg","https://farm4.staticflickr.com/3715/13561222574_c10a48ee6a_o.jpg","okfde",158536,"52.516781","13.394694",25
"Gisela Dutschmann (*1933)","Friedrich Wilhelm Diterichs, Urheber/in (1702 - 1782)
 ","Operncafé","Berlin, Mitte, Unter den Linden/Oberwallstraße/Bebelplatz","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158558.jpg",6,"10/20/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbau nach Rekonstruktion
Prinzessinnenpalais (Architekt: Friedrich-Wilhelm Diterichs)
Operncafé
Klassizismus
Barock
Leuchtschrift
Grünfläche",1964,"158558.jpg",13560930603,"https://farm4.staticflickr.com/3695/13560930603_034294ca96_t.jpg","https://farm4.staticflickr.com/3695/13560930603_034294ca96_m.jpg","https://farm4.staticflickr.com/3695/13560930603_034294ca96_s.jpg","https://farm4.staticflickr.com/3695/13560930603_034294ca96.jpg","https://farm4.staticflickr.com/3695/13560930603_5d13de71ed_o.jpg","okfde",158558,"52.519396","13.399264 ",30
"Gisela Dutschmann (*1933)","Friedrich Wilhelm Diterichs, Urheber/in (1702 - 1782)
 ","Operncafé","Berlin, Mitte, Unter den Linden/Oberwallstraße/Bebelplatz","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158560.jpg",2,"10/20/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbau während der  Rekonstruktion
Prinzessinnenpalais (Architekt: Friedrich-Wilhelm Diterichs)
Operncafé
Klassizismus
Barock
Baustelle
Baugerüst
Kriegsschäden
Im Hintergrund Ruinen",1962,"158560.jpg",13561214114,"https://farm3.staticflickr.com/2816/13561214114_412c1d3554_t.jpg","https://farm3.staticflickr.com/2816/13561214114_412c1d3554_m.jpg","https://farm3.staticflickr.com/2816/13561214114_412c1d3554_s.jpg","https://farm3.staticflickr.com/2816/13561214114_412c1d3554.jpg","https://farm3.staticflickr.com/2816/13561214114_4ed2a1c958_o.jpg","okfde",158560,"52.519396","13.399264 ",30
"Gisela Dutschmann (*1933)","Friedrich Wilhelm Diterichs, Urheber/in (1702 - 1782)
 ","Operncafé","Berlin, Mitte, Unter den Linden/Oberwallstraße/Bebelplatz","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158569.jpg",1,"10/20/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbau nach der  Rekonstruktion
Prinzessinnenpalais (Architekt: Friedrich-Wilhelm Diterichs)
Operncafé
Klassizismus
Barock
PKWs
Motorrad
Straßenlaterne
Passant",1967,"158569.jpg",13560919373,"https://farm8.staticflickr.com/7200/13560919373_0da1aa7bf8_t.jpg","https://farm8.staticflickr.com/7200/13560919373_0da1aa7bf8_m.jpg","https://farm8.staticflickr.com/7200/13560919373_0da1aa7bf8_s.jpg","https://farm8.staticflickr.com/7200/13560919373_0da1aa7bf8.jpg","https://farm8.staticflickr.com/7200/13560919373_46b4ce7be6_o.jpg","okfde",158569,"52.519396","13.399264 ",30
"Gisela Dutschmann (*1933)","Friedrich Wilhelm Diterichs, Urheber/in (1702 - 1782)
 ","Operncafé","Berlin, Mitte, Unter den Linden/Oberwallstraße/Bebelplatz","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158575.jpg",3,"10/20/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbau während der Rekonstruktion
Prinzessinnenpalais (Architekt: Friedrich-Wilhelm Diterichs)
Operncafé
Klassizismus
Barock
Blick durch Torbogen
Erdarbeiten
Baustelle
Straßenlaterne",1963,"158575.jpg",13560912673,"https://farm4.staticflickr.com/3701/13560912673_bb5386fb7b_t.jpg","https://farm4.staticflickr.com/3701/13560912673_bb5386fb7b_m.jpg","https://farm4.staticflickr.com/3701/13560912673_bb5386fb7b_s.jpg","https://farm4.staticflickr.com/3701/13560912673_bb5386fb7b.jpg","https://farm4.staticflickr.com/3701/13560912673_4afd0fa4df_o.jpg","okfde",158575,"52.519396","13.399264 ",30
"Gisela Dutschmann (*1933)","Friedrich Wilhelm Diterichs, Urheber/in (1702 - 1782)
 ","Operncafé","Berlin, Mitte, Unter den Linden/Oberwallstraße/Bebelplatz","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158581.jpg",5,"10/20/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbau nach Rekonstruktion
Prinzessinnenpalais (Architekt: Friedrich-Wilhelm Diterichs)
Operncafé
Klassizismus
Barock
Denkmal des Generals August Wilhelm Anton Neidhardt v. Scharnhorst (Bildhauer Christian Daniel Rauch nach Ideenentwurf Karl Friedrich Schinkels)
Figürliche Skulptur
Grünfläche
Leuchtschrift
Straßenlaterne
Wandleuchte",1965,"158581.jpg",13561195994,"https://farm8.staticflickr.com/7012/13561195994_2ae1c24b31_t.jpg","https://farm8.staticflickr.com/7012/13561195994_2ae1c24b31_m.jpg","https://farm8.staticflickr.com/7012/13561195994_2ae1c24b31_s.jpg","https://farm8.staticflickr.com/7012/13561195994_2ae1c24b31.jpg","https://farm8.staticflickr.com/7012/13561195994_8a5aa16fa6_o.jpg","okfde",158581,"52.519396","13.399264 ",30
"Gisela Dutschmann (*1933)","Johann Heinrich Strack, Urheber/in (1805 - 1880)
 ","Kronprinzenpalais","Berlin, Mitte, Unter den Linden/Oberwallstraße/Niederlagstraße","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158586.jpg",7,"10/20/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbau nach Rekonstruktion
Kronprinzenpalais
Gästehaus des Magistrats
Kolonnade
Grünfläche
Freifläche
Im Hintergrund Neue Wache, Zeughaus",1969,"158586.jpg",13560838685,"https://farm8.staticflickr.com/7127/13560838685_ac5db453f4_t.jpg","https://farm8.staticflickr.com/7127/13560838685_ac5db453f4_m.jpg","https://farm8.staticflickr.com/7127/13560838685_ac5db453f4_s.jpg","https://farm8.staticflickr.com/7127/13560838685_ac5db453f4.jpg","https://farm8.staticflickr.com/7127/13560838685_e14f1147da_o.jpg","okfde",158586,"52.517253","13.396452",25
"Gisela Dutschmann (*1933)","Emil Schmidt, Urheber/in (1912 - 1979)
Heinz Dübel, Urheber/in
 ","Appartementhaus und Funktionsgebäude der Komischen Oper Unter den Linden","Berlin, Mitte, Unter den Linden/Friedrichstraße","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158591.jpg",1,"10/20/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Appartementhaus
Funktionsgebäude der Komischen Oper
Verwaltungsgebäude
Wohnhaus
Neubau in Ausführung und fertig
Turmdrehkran
Verkaufspavillon
PKWs Wartburg, VW Käfer",1965,"158591.jpg",13561185434,"https://farm8.staticflickr.com/7027/13561185434_ee18473934_t.jpg","https://farm8.staticflickr.com/7027/13561185434_ee18473934_m.jpg","https://farm8.staticflickr.com/7027/13561185434_ee18473934_s.jpg","https://farm8.staticflickr.com/7027/13561185434_ee18473934.jpg","https://farm8.staticflickr.com/7027/13561185434_7ffcdab235_o.jpg","okfde",158591,"52.516015","13.386784",25
"Gisela Dutschmann (*1933)","Johann Heinrich Strack, Urheber/in (1805 - 1880)
 ","Kronprinzenpalais","Berlin, Mitte, Unter den Linden/Oberwallstraße/Niederlagstraße","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158592.jpg",6,"10/20/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbau nach Rekonstruktion
Kronprinzenpalais
Gästehaus des Magistrats
Säulenvorhalle
Blumenkübel
Laterne
Straßenlaterne
PKWs Tschaika
Passanten
In Hintergrund Fernsehturm, Berliner Dom, Rotes Rahthaus",1970,"158592.jpg",13560827785,"https://farm3.staticflickr.com/2809/13560827785_1d750b8d24_t.jpg","https://farm3.staticflickr.com/2809/13560827785_1d750b8d24_m.jpg","https://farm3.staticflickr.com/2809/13560827785_1d750b8d24_s.jpg","https://farm3.staticflickr.com/2809/13560827785_1d750b8d24.jpg","https://farm3.staticflickr.com/2809/13560827785_8b29e167a5_o.jpg","okfde",158592,"52.517253","13.396452",25
"Gisela Dutschmann (*1933)","Emil Schmidt, Urheber/in (1912 - 1979)
Heinz Dübel, Urheber/in
 ","Modell: Appartementhaus und Funktionsgebäude der Komischen Oper Unter den Linden","Berlin, Mitte, Unter den Linden/Friedrichstraße","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158702.jpg",6,"10/25/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Appartementhaus Unter den Linden
Funktionsgebäude der Komischen Oper
Wohnhaus
Neubau
Passanten
Springbrunnen
Wasserbecken
Grünfläche
Straßenlaternen
PKW u.a. Wolga GAZ-21, VW-Bus
Firmenzeichen für Meissner Porzellan
Werbung",1966,"158702.jpg",13561174614,"https://farm3.staticflickr.com/2875/13561174614_e1bee28f49_t.jpg","https://farm3.staticflickr.com/2875/13561174614_e1bee28f49_m.jpg","https://farm3.staticflickr.com/2875/13561174614_e1bee28f49_s.jpg","https://farm3.staticflickr.com/2875/13561174614_e1bee28f49.jpg","https://farm3.staticflickr.com/2875/13561174614_276e2f9a0b_o.jpg","okfde",158702,"52.516015","13.386784",25
"Gisela Dutschmann (*1933)","Emil Schmidt, Urheber/in (1912 - 1979)
Heinz Dübel, Urheber/in
 ","Appartementhaus und Funktionsgebäude der Komischen Oper Unter den Linden","Berlin, Mitte, Unter den Linden/Friedrichstraße","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158707.jpg",2,"10/25/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Neubau in Ausführung
Bauzaun
Baustelle
Aufschrift ""Komische Oper""
Turmdrehkräne
Straßenlaterne
Passanten
Im Hintergrund Altbebauung",1964,"158707.jpg",13560815465,"https://farm8.staticflickr.com/7393/13560815465_7c6b784f81_t.jpg","https://farm8.staticflickr.com/7393/13560815465_7c6b784f81_m.jpg","https://farm8.staticflickr.com/7393/13560815465_7c6b784f81_s.jpg","https://farm8.staticflickr.com/7393/13560815465_7c6b784f81.jpg","https://farm8.staticflickr.com/7393/13560815465_707a22fa5c_o.jpg","okfde",158707,"52.516015","13.386784",25
"Gisela Dutschmann (*1933)","Emil Schmidt, Urheber/in (1912 - 1979)
Heinz Dübel, Urheber/in
 ","Appartementhaus und Funktionsgebäude der Komischen Oper Unter den Linden","Berlin, Mitte, Unter den Linden/Friedrichstraße","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158715.jpg",6,"10/25/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Neubau 
Appartementhaus Unter den Linden und Funktionsgebäude der Komischen Oper
Wohnhaus
Verwaltungsgebäude
Läden
Verkehrsampel
Passanten
Firmenzeichen für Meissner Porzellan
Werbung
PKWs
Grünfläche
Im Hintergrund ""Lindencorso""
Springbrunnen
Wasserbecken",1969,"158715.jpg",13560809855,"https://farm4.staticflickr.com/3720/13560809855_264f9125d4_t.jpg","https://farm4.staticflickr.com/3720/13560809855_264f9125d4_m.jpg","https://farm4.staticflickr.com/3720/13560809855_264f9125d4_s.jpg","https://farm4.staticflickr.com/3720/13560809855_264f9125d4.jpg","https://farm4.staticflickr.com/3720/13560809855_090bf94077_o.jpg","okfde",158715,"52.516015","13.386784",25
"Gisela Dutschmann (*1933)","Emil Schmidt, Urheber/in (1912 - 1979)
Heinz Dübel, Urheber/in
 ","Appartementhaus und Funktionsgebäude der Komischen Oper Unter den Linden","Berlin, Mitte, Unter den Linden/Friedrichstraße","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158716.jpg",4,"10/25/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Appartementhaus Unter den Linden
Funktionsgebäude der Komischen Oper
Neubau
Verwaltungsgebäude
Wohnhaus
Im Hintergrund ""Lindencorso""
Läden
Passanten
PKWs",1967,"158716.jpg",13560803265,"https://farm8.staticflickr.com/7154/13560803265_1b62c6dc4a_t.jpg","https://farm8.staticflickr.com/7154/13560803265_1b62c6dc4a_m.jpg","https://farm8.staticflickr.com/7154/13560803265_1b62c6dc4a_s.jpg","https://farm8.staticflickr.com/7154/13560803265_1b62c6dc4a.jpg","https://farm8.staticflickr.com/7154/13560803265_db667e8396_o.jpg","okfde",158716,"52.516015","13.386784",25
